trip_id,vehicle_id,attempt_number,draw_number,parking_index,success,is_planned_cell
2353,235,1,1,107,True,True
2354,235,1,1,44,False,False
2354,235,1,2,39,True,False
2355,235,1,1,151,True,True
2356,235,1,1,67,True,True
2357,235,1,1,111,False,True
2357,235,2,1,105,True,True
2358,235,1,1,15,False,False
2358,235,1,2,7,False,True
2358,235,2,1,7,False,True
2358,235,3,1,7,False,True
2358,235,4,1,7,False,True
2358,235,5,1,7,False,True
2358,235,6,1,15,False,True
2358,235,7,1,7,False,True
2358,235,8,1,16,False,True
2358,235,9,1,15,True,True
2359,235,1,1,22,False,True
2359,235,2,1,8,False,True
2359,235,3,1,18,True,True
2360,236,1,1,121,True,True
2361,236,1,1,87,True,False
2362,236,1,1,55,False,True
2362,236,2,1,55,True,True
2363,236,1,1,59,False,False
2363,236,1,2,73,False,False
2363,236,1,3,72,True,False
2364,236,1,1,73,False,False
2364,236,1,2,45,False,True
2364,236,2,1,78,True,True
2365,236,1,1,50,False,True
2365,236,2,1,50,True,True
2366,236,1,1,67,True,False
2367,236,1,1,119,True,True
2368,236,1,1,101,True,False
2369,236,1,1,22,True,True
2370,237,1,1,59,False,True
2370,237,2,1,59,False,True
2370,237,3,1,66,False,True
2370,237,4,1,66,False,True
2370,237,5,1,65,True,False
2371,237,1,1,38,False,False
2371,237,1,2,13,False,True
2371,237,2,1,13,True,True
2372,237,1,1,8,True,True
2373,237,1,1,15,False,False
2373,237,1,2,42,False,False
2373,237,1,3,45,True,True
2374,237,1,1,72,True,True
2375,237,1,1,122,False,True
2375,237,2,1,139,True,False
2376,237,1,1,46,False,False
2376,237,1,2,43,False,True
2376,237,2,1,53,True,True
2377,237,1,1,56,False,True
2377,237,2,1,63,True,True
2378,237,1,1,50,False,False
2378,237,1,2,45,True,False
2379,237,1,1,102,True,False
2380,238,1,1,57,False,False
2380,238,1,2,64,False,True
2380,238,2,1,64,True,True
2381,238,1,1,103,False,True
2381,238,2,1,119,True,True
2382,238,1,1,70,False,True
2382,238,2,1,57,False,True
2382,238,3,1,71,True,False
2383,238,1,1,93,False,True
2383,238,2,1,93,False,True
2383,238,3,1,93,False,True
2383,238,4,1,95,True,True
2384,238,1,1,70,True,True
2385,238,1,1,146,False,True
2385,238,2,1,146,True,True
2386,238,1,1,41,True,True
2387,238,1,1,49,True,True
2388,238,1,1,54,False,True
2388,238,2,1,54,True,True
2389,238,1,1,114,False,True
2389,238,2,1,114,False,True
2389,238,3,1,95,True,True
2390,239,1,1,91,False,True
2390,239,2,1,83,False,True
2390,239,3,1,84,False,True
2390,239,4,1,83,False,True
2390,239,5,1,82,False,True
2390,239,6,1,78,False,True
2390,239,7,1,78,False,True
2390,239,8,1,78,True,True
2391,239,1,1,53,True,False
2392,239,1,1,41,True,True
2393,239,1,1,98,False,False
2393,239,1,2,105,False,False
2393,239,1,3,154,True,True
2394,239,1,1,20,False,True
2394,239,2,1,24,False,False
2394,239,2,2,23,True,True
2395,239,1,1,20,True,True
2396,239,1,1,102,True,False
2397,239,1,1,110,False,True
2397,239,2,1,127,False,True
2397,239,3,1,128,False,True
2397,239,4,1,119,False,False
2397,239,4,2,118,True,True
2398,239,1,1,132,False,True
2398,239,2,1,127,True,False
2399,239,1,1,109,False,False
2399,239,1,2,85,False,False
2399,239,1,3,76,False,True
2399,239,2,1,89,True,True
2400,240,1,1,75,False,True
2400,240,2,1,75,False,True
2400,240,3,1,68,True,False
2401,240,1,1,65,True,False
2402,240,1,1,133,False,True
2402,240,2,1,134,True,False
2403,240,1,1,65,True,False
2404,240,1,1,47,True,False
2405,240,1,1,31,True,False
2406,240,1,1,72,False,False
2406,240,1,2,104,True,False
2407,240,1,1,78,True,False
2408,240,1,1,143,True,True
2409,240,1,1,98,True,True
2410,241,1,1,40,True,True
2411,241,1,1,154,False,True
2411,241,2,1,148,False,True
2411,241,3,1,133,False,False
2411,241,3,2,129,False,True
2411,241,4,1,129,True,True
2412,241,1,1,111,True,False
2413,241,1,1,69,True,False
2414,241,1,1,119,True,True
2415,241,1,1,51,False,False
2415,241,1,2,52,True,True
2416,241,1,1,97,True,False
2417,241,1,1,146,False,True
2417,241,2,1,146,True,True
2418,241,1,1,27,False,True
2418,241,2,1,15,True,True
2419,241,1,1,80,True,True
2420,242,1,1,154,True,True
2421,242,1,1,126,True,False
2422,242,1,1,55,True,False
2423,242,1,1,2,True,True
2424,242,1,1,90,False,True
2424,242,2,1,100,False,False
2424,242,2,2,108,False,True
2424,242,3,1,108,False,True
2424,242,4,1,108,True,True
2425,242,1,1,2,True,True
2426,242,1,1,110,False,False
2426,242,1,2,127,False,True
2426,242,2,1,110,False,True
2426,242,3,1,102,True,True
2427,242,1,1,61,True,True
2428,242,1,1,62,True,True
2429,242,1,1,110,True,False
2430,243,1,1,62,True,True
2431,243,1,1,63,False,False
2431,243,1,2,70,True,False
2432,243,1,1,20,True,True
2433,243,1,1,119,True,True
2434,243,1,1,86,True,True
2435,243,1,1,22,True,False
2436,243,1,1,43,False,True
2436,243,2,1,43,False,True
2436,243,3,1,43,True,True
2437,243,1,1,11,True,True
2438,243,1,1,89,True,True
2439,243,1,1,128,False,True
2439,243,2,1,133,True,True
2440,244,1,1,20,False,True
2440,244,2,1,20,True,True
2441,244,1,1,144,False,True
2441,244,2,1,148,True,True
2442,244,1,1,55,True,True
2443,244,1,1,54,True,True
2444,244,1,1,95,False,True
2444,244,2,1,95,False,True
2444,244,3,1,114,False,True
2444,244,4,1,114,False,True
2444,244,5,1,130,False,True
2444,244,6,1,95,True,True
2445,244,1,1,30,True,True
2446,244,1,1,77,False,True
2446,244,2,1,73,False,True
2446,244,3,1,73,False,True
2446,244,4,1,86,False,True
2446,244,5,1,78,True,True
2447,244,1,1,66,False,True
2447,244,2,1,59,False,True
2447,244,3,1,59,False,True
2447,244,4,1,59,False,True
2447,244,5,1,59,False,True
2447,244,6,1,59,True,True
2448,244,1,1,46,True,True
2449,244,1,1,59,False,True
2449,244,2,1,72,True,True
2450,245,1,1,77,True,True
2451,245,1,1,63,True,False
2452,245,1,1,13,False,False
2452,245,1,2,10,True,True
2453,245,1,1,58,True,True
2454,245,1,1,143,True,True
2455,245,1,1,14,True,True
2456,245,1,1,54,False,True
2456,245,2,1,89,True,True
2457,245,1,1,14,False,True
2457,245,2,1,20,False,True
2457,245,3,1,14,False,True
2457,245,4,1,14,False,True
2457,245,5,1,13,True,True
2458,245,1,1,82,False,True
2458,245,2,1,78,True,True
2459,245,1,1,117,False,True
2459,245,2,1,116,True,True
2460,246,1,1,86,False,True
2460,246,2,1,85,True,True
2461,246,1,1,106,False,False
2461,246,1,2,112,False,False
2461,246,1,3,113,False,False
2461,246,1,4,114,False,True
2461,246,2,1,114,False,True
2461,246,3,1,125,True,False
2462,246,1,1,124,False,True
2462,246,2,1,154,False,True
2462,246,3,1,154,False,True
2462,246,4,1,154,True,True
2463,246,1,1,148,False,True
2463,246,2,1,148,False,True
2463,246,3,1,144,False,True
2463,246,4,1,144,False,True
2463,246,5,1,148,False,True
2463,246,6,1,149,False,True
2463,246,7,1,154,True,True
2464,246,1,1,72,True,True
2465,246,1,1,86,True,True
2466,246,1,1,110,False,True
2466,246,2,1,109,True,True
2467,246,1,1,118,False,True
2467,246,2,1,118,True,True
2468,246,1,1,38,False,True
2468,246,2,1,38,True,True
2469,246,1,1,3,True,True
2470,247,1,1,74,True,False
2471,247,1,1,73,True,True
2472,247,1,1,8,False,True
2472,247,2,1,5,True,True
2473,247,1,1,4,True,True
2474,247,1,1,95,True,True
2475,247,1,1,143,True,True
2476,247,1,1,81,True,True
2477,247,1,1,14,False,True
2477,247,2,1,11,True,True
2478,247,1,1,4,True,True
2479,247,1,1,60,False,True
2479,247,2,1,68,True,False
2480,248,1,1,22,True,False
2481,248,1,1,146,True,True
2482,248,1,1,7,False,True
2482,248,2,1,7,False,True
2482,248,3,1,5,True,True
2483,248,1,1,42,False,True
2483,248,2,1,27,True,True
2484,248,1,1,15,False,True
2484,248,2,1,42,True,True
2485,248,1,1,67,False,True
2485,248,2,1,78,True,True
2486,248,1,1,34,True,True
2487,248,1,1,30,True,False
2488,248,1,1,49,False,True
2488,248,2,1,37,False,True
2488,248,3,1,49,True,True
2489,248,1,1,77,True,True
2490,249,1,1,78,False,False
2490,249,1,2,79,False,False
2490,249,1,3,75,True,False
2491,249,1,1,121,True,False
2492,249,1,1,121,True,True
2493,249,1,1,84,True,True
2494,249,1,1,23,True,True
2495,249,1,1,30,False,True
2495,249,2,1,30,True,True
2496,249,1,1,137,False,True
2496,249,2,1,149,True,True
2497,249,1,1,72,True,True
2498,249,1,1,143,False,True
2498,249,2,1,127,False,False
2498,249,2,2,109,False,True
2498,249,3,1,110,False,False
2498,249,3,2,119,True,True
2499,249,1,1,54,True,False
2500,250,1,1,101,True,False
2501,250,1,1,123,True,False
2502,250,1,1,140,False,True
2502,250,2,1,136,True,False
2503,250,1,1,34,False,False
2503,250,1,2,16,False,False
2503,250,1,3,4,True,True
2504,250,1,1,113,False,False
2504,250,1,2,137,False,True
2504,250,2,1,124,True,True
2505,250,1,1,104,True,True
2506,250,1,1,20,False,True
2506,250,2,1,14,False,True
2506,250,3,1,10,True,True
2507,250,1,1,93,True,True
2508,250,1,1,103,False,False
2508,250,1,2,109,True,True
2509,250,1,1,103,True,False
2510,251,1,1,77,False,True
2510,251,2,1,77,False,True
2510,251,3,1,77,True,True
2511,251,1,1,71,False,False
2511,251,1,2,70,False,True
2511,251,2,1,70,True,True
2512,251,1,1,141,False,True
2512,251,2,1,149,True,True
2513,251,1,1,139,False,True
2513,251,2,1,143,False,True
2513,251,3,1,127,False,False
2513,251,3,2,110,False,True
2513,251,4,1,151,True,True
2514,251,1,1,46,True,False
2515,251,1,1,50,True,True
2516,251,1,1,22,True,True
2517,251,1,1,95,False,True
2517,251,2,1,94,False,False
2517,251,2,2,88,True,True
2518,251,1,1,44,True,True
2519,251,1,1,136,False,False
2519,251,1,2,144,False,True
2519,251,2,1,135,True,True
2520,252,1,1,31,True,True
2521,252,1,1,67,False,False
2521,252,1,2,68,False,True
2521,252,2,1,75,False,False
2521,252,2,2,79,True,True
2522,252,1,1,31,True,False
2523,252,1,1,99,False,True
2523,252,2,1,99,True,True
2524,252,1,1,146,True,True
2525,252,1,1,99,True,True
2526,252,1,1,23,True,True
2527,252,1,1,61,True,True
2528,252,1,1,66,True,True
2529,252,1,1,135,False,True
2529,252,2,1,134,True,True
2530,253,1,1,19,False,True
2530,253,2,1,19,False,True
2530,253,3,1,18,True,True
2531,253,1,1,73,True,False
2532,253,1,1,50,True,False
2533,253,1,1,69,True,True
2534,253,1,1,135,False,True
2534,253,2,1,135,True,True
2535,253,1,1,134,False,True
2535,253,2,1,93,False,True
2535,253,3,1,88,True,True
2536,253,1,1,52,False,True
2536,253,2,1,67,False,True
2536,253,3,1,51,False,True
2536,253,4,1,52,True,True
2537,253,1,1,110,False,False
2537,253,1,2,109,False,True
2537,253,2,1,152,True,True
2538,253,1,1,131,True,True
2539,253,1,1,119,True,False
2540,254,1,1,91,True,True
2541,254,1,1,85,True,True
2542,254,1,1,85,False,True
2542,254,2,1,96,False,True
2542,254,3,1,90,False,True
2542,254,4,1,90,False,True
2542,254,5,1,90,False,True
2542,254,6,1,101,True,False
2543,254,1,1,76,True,True
2544,254,1,1,150,False,False
2544,254,1,2,153,False,True
2544,254,2,1,152,False,True
2544,254,3,1,152,False,True
2544,254,4,1,152,False,True
2544,254,5,1,151,False,True
2544,254,6,1,151,True,True
2545,254,1,1,145,True,True
2546,254,1,1,147,False,True
2546,254,2,1,147,False,True
2546,254,3,1,146,False,True
2546,254,4,1,146,True,True
2547,254,1,1,127,False,True
2547,254,2,1,127,False,True
2547,254,3,1,127,False,True
2547,254,4,1,127,False,True
2547,254,5,1,127,True,True
2548,254,1,1,78,True,False
2549,254,1,1,100,False,True
2549,254,2,1,100,True,True
2550,255,1,1,67,False,True
2550,255,2,1,67,True,True
2551,255,1,1,98,False,True
2551,255,2,1,98,False,True
2551,255,3,1,105,False,False
2551,255,3,2,122,False,False
2551,255,3,3,129,True,False
2552,255,1,1,15,False,True
2552,255,2,1,32,True,True
2553,255,1,1,59,True,True
2554,255,1,1,98,True,True
2555,255,1,1,120,True,False
2556,255,1,1,15,True,True
2557,255,1,1,89,True,True
2558,255,1,1,73,True,True
2559,255,1,1,141,False,True
2559,255,2,1,141,True,True
2560,256,1,1,104,False,True
2560,256,2,1,105,False,False
2560,256,2,2,98,True,False
2561,256,1,1,90,True,True
2562,256,1,1,89,True,True
2563,256,1,1,38,True,True
2564,256,1,1,132,True,True
2565,256,1,1,45,False,True
2565,256,2,1,52,True,True
2566,256,1,1,79,False,True
2566,256,2,1,78,False,True
2566,256,3,1,78,True,True
2567,256,1,1,77,True,True
2568,256,1,1,64,False,True
2568,256,2,1,63,False,True
2568,256,3,1,63,True,True
2569,256,1,1,31,True,True
2570,257,1,1,34,True,False
2571,257,1,1,154,False,True
2571,257,2,1,154,True,True
2572,257,1,1,147,True,False
2573,257,1,1,153,True,True
2574,257,1,1,42,True,True
2575,257,1,1,59,False,True
2575,257,2,1,59,False,True
2575,257,3,1,59,False,True
2575,257,4,1,59,True,True
2576,257,1,1,20,False,True
2576,257,2,1,14,False,True
2576,257,3,1,14,True,True
2577,257,1,1,65,True,True
2578,257,1,1,66,True,True
2579,257,1,1,16,False,False
2579,257,1,2,17,True,True
2580,258,1,1,34,False,True
2580,258,2,1,21,False,True
2580,258,3,1,27,True,False
2581,258,1,1,127,False,True
2581,258,2,1,152,False,True
2581,258,3,1,143,False,True
2581,258,4,1,152,True,True
2582,258,1,1,75,True,True
2583,258,1,1,154,True,True
2584,258,1,1,66,False,True
2584,258,2,1,77,True,True
2585,258,1,1,7,False,True
2585,258,2,1,3,False,True
2585,258,3,1,15,False,False
2585,258,3,2,16,True,True
2586,258,1,1,128,False,True
2586,258,2,1,121,False,True
2586,258,3,1,121,True,True
2587,258,1,1,120,True,False
2588,258,1,1,39,True,True
2589,258,1,1,66,False,True
2589,258,2,1,82,True,True
2590,259,1,1,126,True,False
2591,259,1,1,101,True,True
2592,259,1,1,22,True,False
2593,259,1,1,85,True,True
2594,259,1,1,143,False,True
2594,259,2,1,151,True,True
2595,259,1,1,146,True,True
2596,259,1,1,14,True,True
2597,259,1,1,64,False,True
2597,259,2,1,64,True,True
2598,259,1,1,147,True,True
2599,259,1,1,141,True,True
2600,260,1,1,143,True,True
2601,260,1,1,56,True,True
2602,260,1,1,71,True,True
2603,260,1,1,151,False,True
2603,260,2,1,143,True,True
2604,260,1,1,76,True,True
2605,260,1,1,102,False,True
2605,260,2,1,109,False,False
2605,260,2,2,110,False,False
2605,260,2,3,127,False,True
2605,260,3,1,110,False,True
2605,260,4,1,109,False,False
2605,260,4,2,108,True,True
2606,260,1,1,27,True,True
2607,260,1,1,54,False,True
2607,260,2,1,56,False,True
2607,260,3,1,54,False,True
2607,260,4,1,56,True,True
2608,260,1,1,118,True,True
2609,260,1,1,82,True,False
2610,261,1,1,73,True,False
2611,261,1,1,35,False,True
2611,261,2,1,18,True,False
2612,261,1,1,61,True,False
2613,261,1,1,69,True,False
2614,261,1,1,98,False,True
2614,261,2,1,68,True,False
2615,261,1,1,144,False,True
2615,261,2,1,144,True,True
2616,261,1,1,65,True,True
2617,261,1,1,43,False,False
2617,261,1,2,36,False,True
2617,261,2,1,28,True,True
2618,261,1,1,88,True,True
2619,261,1,1,71,False,False
2619,261,1,2,70,False,True
2619,261,2,1,65,True,True
2620,262,1,1,85,False,True
2620,262,2,1,76,True,True
2621,262,1,1,97,False,True
2621,262,2,1,103,True,False
2622,262,1,1,53,False,True
2622,262,2,1,47,False,True
2622,262,3,1,36,False,False
2622,262,3,2,22,False,True
2622,262,4,1,22,False,True
2622,262,5,1,53,True,True
2623,262,1,1,62,True,True
2624,262,1,1,32,True,True
2625,262,1,1,143,True,True
2626,262,1,1,111,False,True
2626,262,2,1,111,True,True
2627,262,1,1,101,True,True
2628,262,1,1,100,False,False
2628,262,1,2,96,False,True
2628,262,2,1,89,True,True
2629,262,1,1,145,False,True
2629,262,2,1,131,False,True
2629,262,3,1,138,False,True
2629,262,4,1,138,False,True
2629,262,5,1,145,False,True
2629,262,6,1,142,True,True
2630,263,1,1,147,False,True
2630,263,2,1,133,True,True
2631,263,1,1,154,True,True
2632,263,1,1,132,True,True
2633,263,1,1,119,False,True
2633,263,2,1,120,True,False
2634,263,1,1,128,True,False
2635,263,1,1,18,False,False
2635,263,1,2,12,False,True
2635,263,2,1,48,False,True
2635,263,3,1,47,True,True
2636,263,1,1,114,False,False
2636,263,1,2,137,True,True
2637,263,1,1,134,False,True
2637,263,2,1,148,True,True
2638,263,1,1,40,True,True
2639,263,1,1,85,True,False
2640,264,1,1,97,True,False
2641,264,1,1,105,False,True
2641,264,2,1,105,True,True
2642,264,1,1,66,False,False
2642,264,1,2,59,True,True
2643,264,1,1,88,True,True
2644,264,1,1,6,True,True
2645,264,1,1,39,False,False
2645,264,1,2,40,True,False
2646,264,1,1,3,True,True
2647,264,1,1,39,False,True
2647,264,2,1,39,True,True
2648,264,1,1,65,True,False
2649,264,1,1,36,False,True
2649,264,2,1,36,True,True
2650,265,1,1,63,False,False
2650,265,1,2,64,False,False
2650,265,1,3,65,False,True
2650,265,2,1,29,False,True
2650,265,3,1,37,True,False
2651,265,1,1,146,True,True
2652,265,1,1,104,False,True
2652,265,2,1,104,True,True
2653,265,1,1,89,True,True
2654,265,1,1,73,True,False
2655,265,1,1,75,True,False
2656,265,1,1,150,True,True
2657,265,1,1,138,True,True
2658,265,1,1,25,False,True
2658,265,2,1,30,False,True
2658,265,3,1,30,False,True
2658,265,4,1,38,True,True
2659,265,1,1,147,True,True
2660,266,1,1,97,False,False
2660,266,1,2,119,False,True
2660,266,2,1,66,False,False
2660,266,2,2,50,True,True
2661,266,1,1,147,False,True
2661,266,2,1,133,True,True
2662,266,1,1,70,True,False
2663,266,1,1,70,True,True
2664,266,1,1,78,True,True
2665,266,1,1,96,False,True
2665,266,2,1,96,False,True
2665,266,3,1,90,True,True
2666,266,1,1,31,False,True
2666,266,2,1,32,False,False
2666,266,2,2,33,False,False
2666,266,2,3,21,False,True
2666,266,3,1,33,False,True
2666,266,4,1,33,False,True
2666,266,5,1,33,True,True
2667,266,1,1,90,True,True
2668,266,1,1,85,False,False
2668,266,1,2,77,True,True
2669,266,1,1,74,True,True
2670,267,1,1,54,True,False
2671,267,1,1,153,False,True
2671,267,2,1,153,True,True
2672,267,1,1,11,False,True
2672,267,2,1,11,False,True
2672,267,3,1,11,True,True
2673,267,1,1,148,False,True
2673,267,2,1,148,False,True
2673,267,3,1,148,False,True
2673,267,4,1,148,False,True
2673,267,5,1,154,False,True
2673,267,6,1,154,True,True
2674,267,1,1,41,True,True
2675,267,1,1,142,False,True
2675,267,2,1,138,True,True
2676,267,1,1,86,False,True
2676,267,2,1,86,False,True
2676,267,3,1,86,False,True
2676,267,4,1,77,True,True
2677,267,1,1,0,True,True
2678,267,1,1,111,False,True
2678,267,2,1,111,False,True
2678,267,3,1,134,True,False
2679,267,1,1,129,True,False
2680,268,1,1,99,False,True
2680,268,2,1,99,True,True
2681,268,1,1,82,False,False
2681,268,1,2,79,True,True
2682,268,1,1,121,True,True
2683,268,1,1,151,False,True
2683,268,2,1,151,False,True
2683,268,3,1,152,True,True
2684,268,1,1,95,True,True
2685,268,1,1,78,True,True
2686,268,1,1,39,True,False
2687,268,1,1,85,True,True
2688,268,1,1,20,False,True
2688,268,2,1,20,False,True
2688,268,3,1,14,False,True
2688,268,4,1,10,True,True
2689,268,1,1,85,True,True
2690,269,1,1,52,True,True
2691,269,1,1,4,False,True
2691,269,2,1,21,True,True
2692,269,1,1,16,False,True
2692,269,2,1,7,False,True
2692,269,3,1,3,False,True
2692,269,4,1,7,False,True
2692,269,5,1,7,False,True
2692,269,6,1,7,False,True
2692,269,7,1,7,False,True
2692,269,8,1,3,True,True
2693,269,1,1,92,False,False
2693,269,1,2,112,True,False
2694,269,1,1,73,True,True
2695,269,1,1,69,True,False
2696,269,1,1,49,False,True
2696,269,2,1,54,True,False
2697,269,1,1,18,True,True
2698,269,1,1,28,True,True
2699,269,1,1,28,True,True
2700,270,1,1,27,True,False
2701,270,1,1,139,True,True
2702,270,1,1,21,True,True
2703,270,1,1,99,False,True
2703,270,2,1,99,False,True
2703,270,3,1,107,True,True
2704,270,1,1,41,True,True
2705,270,1,1,139,False,True
2705,270,2,1,139,False,True
2705,270,3,1,139,False,True
2705,270,4,1,146,False,True
2705,270,5,1,143,False,True
2705,270,6,1,152,True,True
2706,270,1,1,67,False,True
2706,270,2,1,66,False,True
2706,270,3,1,67,True,False
2707,270,1,1,142,False,True
2707,270,2,1,150,True,True
2708,270,1,1,85,True,True
2709,270,1,1,147,True,True
2710,271,1,1,75,True,True
2711,271,1,1,59,True,True
2712,271,1,1,93,False,True
2712,271,2,1,93,False,True
2712,271,3,1,112,False,True
2712,271,4,1,112,True,True
2713,271,1,1,72,False,True
2713,271,2,1,72,False,True
2713,271,3,1,72,True,True
2714,271,1,1,67,True,False
2715,271,1,1,56,False,True
2715,271,2,1,56,False,True
2715,271,3,1,62,True,True
2716,271,1,1,63,True,False
2717,271,1,1,98,False,True
2717,271,2,1,105,False,True
2717,271,3,1,111,False,False
2717,271,3,2,122,False,True
2717,271,4,1,122,False,True
2717,271,5,1,111,True,False
2718,271,1,1,39,False,True
2718,271,2,1,39,True,True
2719,271,1,1,62,True,True
2720,272,1,1,124,False,False
2720,272,1,2,93,False,False
2720,272,1,3,88,False,False
2720,272,1,4,84,False,False
2720,272,1,5,81,True,False
2721,272,1,1,90,False,True
2721,272,2,1,70,True,False
2722,272,1,1,141,False,True
2722,272,2,1,141,True,True
2723,272,1,1,94,True,False
2724,272,1,1,91,True,True
2725,272,1,1,82,False,False
2725,272,1,2,74,False,True
2725,272,2,1,72,True,False
2726,272,1,1,6,False,True
2726,272,2,1,6,True,True
2727,272,1,1,149,False,True
2727,272,2,1,148,False,True
2727,272,3,1,148,False,True
2727,272,4,1,148,True,True
2728,272,1,1,122,False,False
2728,272,1,2,76,True,True
2729,272,1,1,95,True,True
2730,273,1,1,58,True,True
2731,273,1,1,75,False,True
2731,273,2,1,75,False,True
2731,273,3,1,75,False,True
2731,273,4,1,78,True,True
2732,273,1,1,42,False,True
2732,273,2,1,34,False,True
2732,273,3,1,34,False,True
2732,273,4,1,34,False,True
2732,273,5,1,42,True,False
2733,273,1,1,45,True,False
2734,273,1,1,117,True,True
2735,273,1,1,91,False,True
2735,273,2,1,79,False,True
2735,273,3,1,79,False,True
2735,273,4,1,79,True,True
2736,273,1,1,67,True,True
2737,273,1,1,50,True,True
2738,273,1,1,90,False,False
2738,273,1,2,96,False,False
2738,273,1,3,126,False,False
2738,273,1,4,138,True,False
2739,273,1,1,37,False,True
2739,273,2,1,37,True,True
2740,274,1,1,84,True,True
2741,274,1,1,83,True,True
2742,274,1,1,10,True,True
2743,274,1,1,95,True,True
2744,274,1,1,45,True,True
2745,274,1,1,134,True,True
2746,274,1,1,89,True,True
2747,274,1,1,104,False,True
2747,274,2,1,105,True,True
2748,274,1,1,41,False,True
2748,274,2,1,59,True,True
2749,274,1,1,91,False,True
2749,274,2,1,91,False,True
2749,274,3,1,98,False,False
2749,274,3,2,105,True,False
2750,275,1,1,76,False,True
2750,275,2,1,85,True,True
2751,275,1,1,55,True,True
2752,275,1,1,116,False,False
2752,275,1,2,115,True,True
2753,275,1,1,125,False,True
2753,275,2,1,125,False,True
2753,275,3,1,124,False,False
2753,275,3,2,123,True,True
2754,275,1,1,39,False,True
2754,275,2,1,40,True,False
2755,275,1,1,0,True,True
2756,275,1,1,62,True,False
2757,275,1,1,32,True,True
2758,275,1,1,86,False,True
2758,275,2,1,86,True,True
2759,275,1,1,38,True,True
2760,276,1,1,74,True,False
2761,276,1,1,139,False,True
2761,276,2,1,128,True,False
2762,276,1,1,123,False,True
2762,276,2,1,133,False,True
2762,276,3,1,134,False,True
2762,276,4,1,122,False,True
2762,276,5,1,122,False,True
2762,276,6,1,122,False,True
2762,276,7,1,122,False,True
2762,276,8,1,122,False,True
2762,276,9,1,122,False,True
2762,276,10,1,122,False,True
2762,276,11,1,139,True,True
2763,276,1,1,108,False,False
2763,276,1,2,101,True,False
2764,276,1,1,151,True,True
2765,276,1,1,13,False,True
2765,276,2,1,13,False,True
2765,276,3,1,24,False,False
2765,276,3,2,29,False,False
2765,276,3,3,37,False,True
2765,276,4,1,37,True,True
2766,276,1,1,20,True,True
2767,276,1,1,14,True,False
2768,276,1,1,121,True,True
2769,276,1,1,132,True,False
2770,277,1,1,85,True,True
2771,277,1,1,70,True,True
2772,277,1,1,75,True,True
2773,277,1,1,41,False,False
2773,277,1,2,31,True,True
2774,277,1,1,50,False,True
2774,277,2,1,50,False,True
2774,277,3,1,50,False,True
2774,277,4,1,33,False,False
2774,277,4,2,27,True,True
2775,277,1,1,61,True,True
2776,277,1,1,129,True,True
2777,277,1,1,151,True,True
2778,277,1,1,12,False,False
2778,277,1,2,9,True,True
2779,277,1,1,42,False,True
2779,277,2,1,33,False,False
2779,277,2,2,32,True,True
2780,278,1,1,80,True,True
2781,278,1,1,66,False,True
2781,278,2,1,66,False,True
2781,278,3,1,50,True,False
2782,278,1,1,73,True,True
2783,278,1,1,25,False,True
2783,278,2,1,30,False,True
2783,278,3,1,30,False,True
2783,278,4,1,31,False,True
2783,278,5,1,25,False,True
2783,278,6,1,25,False,True
2783,278,7,1,30,False,True
2783,278,8,1,24,False,True
2783,278,9,1,25,False,True
2783,278,10,1,25,False,True
2783,278,11,1,30,False,True
2783,278,12,1,25,True,True
2784,278,1,1,7,True,False
2785,278,1,1,35,True,True
2786,278,1,1,7,True,True
2787,278,1,1,117,False,True
2787,278,2,1,132,True,True
2788,278,1,1,15,True,True
2789,278,1,1,142,False,True
2789,278,2,1,145,True,False
2790,279,1,1,77,False,False
2790,279,1,2,74,False,True
2790,279,2,1,76,True,True
2791,279,1,1,15,False,True
2791,279,2,1,16,False,True
2791,279,3,1,4,False,True
2791,279,4,1,16,False,False
2791,279,4,2,17,True,False
2792,279,1,1,46,True,True
2793,279,1,1,89,True,True
2794,279,1,1,30,False,True
2794,279,2,1,44,True,True
2795,279,1,1,47,False,False
2795,279,1,2,48,True,True
2796,279,1,1,98,False,False
2796,279,1,2,104,False,False
2796,279,1,3,121,True,False
2797,279,1,1,129,True,True
2798,279,1,1,59,True,True
2799,279,1,1,112,True,True
2800,280,1,1,13,False,True
2800,280,2,1,24,True,True
2801,280,1,1,135,True,True
2802,280,1,1,152,False,True
2802,280,2,1,143,False,True
2802,280,3,1,143,True,True
2803,280,1,1,59,False,True
2803,280,2,1,59,True,True
2804,280,1,1,16,False,True
2804,280,2,1,28,True,True
2805,280,1,1,50,True,False
2806,280,1,1,46,False,True
2806,280,2,1,55,False,True
2806,280,3,1,52,False,True
2806,280,4,1,46,False,True
2806,280,5,1,46,False,True
2806,280,6,1,55,True,True
2807,280,1,1,10,False,True
2807,280,2,1,10,True,True
2808,280,1,1,71,False,True
2808,280,2,1,71,False,True
2808,280,3,1,70,True,False
2809,280,1,1,102,False,True
2809,280,2,1,85,True,True
2810,281,1,1,56,True,True
2811,281,1,1,146,False,True
2811,281,2,1,146,True,True
2812,281,1,1,70,True,False
2813,281,1,1,91,True,False
2814,281,1,1,81,True,True
2815,281,1,1,124,True,True
2816,281,1,1,97,False,True
2816,281,2,1,97,False,True
2816,281,3,1,103,True,True
2817,281,1,1,71,False,True
2817,281,2,1,71,True,True
2818,281,1,1,90,True,False
2819,281,1,1,42,False,True
2819,281,2,1,33,True,True
