trip_id,vehicle_id,attempt_number,planned_index,actual_index,success,stopped_early,early_eligible_indices
2871,287,1,2,2,True,False,
2872,287,1,130,130,True,False,
2873,287,1,41,41,False,False,
2873,287,2,44,40,True,True,40 39
2874,287,1,75,75,False,False,
2874,287,2,105,105,True,False,79 98
2875,287,1,132,132,True,False,
2876,287,1,113,113,False,False,125
2876,287,2,113,113,False,False,
2876,287,3,113,113,False,False,
2876,287,4,113,113,False,False,
2876,287,5,136,125,True,True,125
2877,287,1,122,123,True,True,123
2878,287,1,87,87,False,False,
2878,287,2,98,98,False,False,
2878,287,3,66,66,False,False,
2878,287,4,121,121,True,False,
2879,287,1,107,107,False,False,
2879,287,2,102,100,True,True,100 101
2880,288,1,33,33,True,False,
2881,288,1,52,52,True,False,
2882,288,1,9,12,True,True,12
2883,288,1,53,53,True,False,
2884,288,1,47,47,False,False,
2884,288,2,47,47,False,False,
2884,288,3,47,47,True,False,
2885,288,1,152,152,True,False,146
2886,288,1,66,66,False,False,
2886,288,2,59,59,False,False,
2886,288,3,59,59,True,False,
2887,288,1,135,135,False,False,
2887,288,2,135,135,False,False,
2887,288,3,135,135,False,False,
2887,288,4,135,135,False,False,
2887,288,5,136,136,True,False,
2888,288,1,154,154,True,False,
2889,288,1,134,134,False,False,
2889,288,2,134,134,False,False,
2889,288,3,134,134,True,False,
2890,289,1,128,128,False,False,
2890,289,2,139,139,True,False,
2891,289,1,40,40,True,False,
2892,289,1,112,112,True,False,106
2893,289,1,9,9,True,False,
2894,289,1,111,78,True,True,78 82 104
2895,289,1,135,135,False,False,112
2895,289,2,122,122,False,False,
2895,289,3,122,122,False,False,
2895,289,4,122,122,False,False,
2895,289,5,122,122,True,False,
2896,289,1,61,61,True,False,
2897,289,1,65,65,True,False,
2898,289,1,85,85,True,False,
2899,289,1,36,36,True,False,
2900,290,1,95,95,True,False,
2901,290,1,114,114,False,False,
2901,290,2,114,114,True,False,
2902,290,1,77,77,True,False,
2903,290,1,121,121,True,False,
2904,290,1,100,100,False,False,
2904,290,2,100,100,False,False,
2904,290,3,100,100,False,False,
2904,290,4,100,100,True,False,
2905,290,1,153,150,True,True,150
2906,290,1,49,49,False,False,
2906,290,2,24,24,False,False,37 29
2906,290,3,49,49,False,False,
2906,290,4,49,49,False,False,
2906,290,5,49,49,True,False,
2907,290,1,79,79,True,False,77 78
2908,290,1,63,63,False,False,71 64
2908,290,2,63,63,False,False,
2908,290,3,63,63,False,False,
2908,290,4,63,63,False,False,
2908,290,5,71,71,False,False,70
2908,290,6,65,65,True,False,
2909,290,1,99,99,False,False,
2909,290,2,89,89,True,False,
2910,291,1,34,34,False,False,
2910,291,2,52,52,True,False,
2911,291,1,34,34,True,False,
2912,291,1,150,150,False,False,
2912,291,2,150,150,True,False,
2913,291,1,66,66,True,False,
2914,291,1,36,36,False,False,
2914,291,2,47,47,False,False,
2914,291,3,36,36,True,False,
2915,291,1,44,44,False,False,
2915,291,2,25,25,True,False,
2916,291,1,22,22,False,False,
2916,291,2,22,22,True,False,
2917,291,1,38,38,True,False,
2918,291,1,75,75,False,False,
2918,291,2,82,79,True,True,79
2919,291,1,82,82,True,False,
2920,292,1,86,86,False,False,
2920,292,2,86,86,False,False,
2920,292,3,121,121,True,False,
2921,292,1,144,144,True,False,
2922,292,1,65,65,True,False,
2923,292,1,99,99,True,False,
2924,292,1,56,56,True,False,
2925,292,1,35,35,False,False,
2925,292,2,22,28,True,True,28
2926,292,1,151,151,True,False,
2927,292,1,71,71,False,False,
2927,292,2,71,71,True,False,
2928,292,1,86,86,False,False,
2928,292,2,102,102,False,False,
2928,292,3,86,86,False,False,
2928,292,4,85,85,False,False,
2928,292,5,86,86,False,False,
2928,292,6,66,66,True,False,
2929,292,1,52,52,False,False,51
2929,292,2,45,45,False,False,
2929,292,3,67,67,True,False,
2930,293,1,17,17,True,False,
2931,293,1,75,75,True,False,
2932,293,1,69,69,True,False,
2933,293,1,142,142,False,False,
2933,293,2,142,142,False,False,
2933,293,3,142,142,False,False,
2933,293,4,142,142,False,False,
2933,293,5,142,142,False,False,
2933,293,6,142,142,False,False,
2933,293,7,131,131,True,False,
2934,293,1,56,56,True,False,
2935,293,1,111,111,True,False,
2936,293,1,146,146,False,False,139
2936,293,2,146,146,True,False,
2937,293,1,3,3,True,False,
2938,293,1,89,89,True,False,
2939,293,1,134,134,True,False,
2940,294,1,7,7,False,False,
2940,294,2,15,15,True,False,
2941,294,1,69,69,True,False,52 55
2942,294,1,136,136,False,False,
2942,294,2,106,112,True,True,112
2943,294,1,127,127,False,False,
2943,294,2,127,127,True,False,
2944,294,1,147,147,False,False,
2944,294,2,147,147,False,False,
2944,294,3,128,146,True,True,146 139
2945,294,1,53,53,True,False,
2946,294,1,84,84,False,False,
2946,294,2,55,69,True,True,81 69
2947,294,1,131,131,True,False,
2948,294,1,80,80,True,False,
2949,294,1,39,39,True,False,41 40
2950,295,1,48,48,True,False,
2951,295,1,111,111,False,False,
2951,295,2,111,111,False,False,
2951,295,3,111,111,False,False,
2951,295,4,111,111,False,False,
2951,295,5,121,121,True,False,
2952,295,1,98,104,True,True,104
2953,295,1,97,97,False,False,
2953,295,2,97,97,True,False,
2954,295,1,36,36,False,False,
2954,295,2,19,19,False,False,
2954,295,3,19,19,True,False,
2955,295,1,66,66,False,False,
2955,295,2,59,59,False,False,
2955,295,3,59,59,True,False,
2956,295,1,54,58,True,True,58 57 56
2957,295,1,31,31,False,False,
2957,295,2,37,37,True,False,38
2958,295,1,89,56,True,True,56
2959,295,1,32,32,True,False,
2960,296,1,60,60,True,False,
2961,296,1,152,78,True,True,68 75 79 78 98 105 129
2962,296,1,43,69,True,True,69 61
2963,296,1,84,84,False,False,
2963,296,2,91,88,True,True,88 87 92
2964,296,1,4,4,True,False,
2965,296,1,90,90,False,False,
2965,296,2,89,89,True,False,
2966,296,1,51,51,False,False,
2966,296,2,75,75,True,False,
2967,296,1,80,80,True,False,
2968,296,1,58,58,False,False,
2968,296,2,102,102,True,False,85
2969,296,1,102,102,True,False,
2970,297,1,47,47,False,False,35 43
2970,297,2,43,43,False,False,
2970,297,3,43,43,True,False,
2971,297,1,25,25,True,False,
2972,297,1,55,55,True,False,
2973,297,1,50,50,True,False,
2974,297,1,75,75,False,False,
2974,297,2,87,87,False,False,79 80 83
2974,297,3,87,87,False,False,
2974,297,4,87,87,False,False,
2974,297,5,87,87,True,False,
2975,297,1,12,12,True,False,
2976,297,1,16,16,True,False,
2977,297,1,118,118,True,False,
2978,297,1,33,33,False,False,
2978,297,2,15,15,True,False,
2979,297,1,66,66,True,False,
2980,298,1,75,75,False,False,
2980,298,2,75,75,True,False,
2981,298,1,74,74,False,False,
2981,298,2,65,65,True,False,
2982,298,1,11,11,False,False,
2982,298,2,11,11,True,False,
2983,298,1,115,89,True,True,89
2984,298,1,57,57,False,False,
2984,298,2,57,57,False,False,
2984,298,3,44,44,True,False,
2985,298,1,93,93,False,False,
2985,298,2,113,113,False,False,
2985,298,3,113,113,True,False,
2986,298,1,59,59,True,False,
2987,298,1,92,78,True,True,78 79 80 83 87
2988,298,1,147,147,False,False,
2988,298,2,152,152,True,False,
2989,298,1,131,131,True,False,
2990,299,1,110,77,True,True,77
2991,299,1,32,32,True,False,41
2992,299,1,53,53,True,False,
2993,299,1,97,97,False,False,
2993,299,2,97,97,False,False,
2993,299,3,127,127,True,False,103
2994,299,1,37,37,True,False,
2995,299,1,64,64,False,False,
2995,299,2,64,64,True,False,
2996,299,1,15,15,False,False,
2996,299,2,15,15,True,False,
2997,299,1,65,65,True,False,58
2998,299,1,84,80,True,True,80 81
2999,299,1,82,78,True,True,79 78
3000,300,1,108,83,True,True,83 82 103 102 101
3001,300,1,53,53,True,False,61
3002,300,1,57,57,False,False,
3002,300,2,70,63,True,True,63
3003,300,1,72,72,True,False,
3004,300,1,17,17,True,False,
3005,300,1,151,151,True,False,
3006,300,1,11,11,True,False,
3007,300,1,109,109,False,False,
3007,300,2,102,102,True,False,
3008,300,1,57,57,False,False,
3008,300,2,57,57,False,False,
3008,300,3,57,57,False,False,
3008,300,4,57,57,False,False,
3008,300,5,57,57,False,False,
3008,300,6,57,57,False,False,
3008,300,7,58,58,True,False,
3009,300,1,66,66,True,False,
3010,301,1,52,52,True,False,
3011,301,1,115,115,True,False,
3012,301,1,90,90,False,False,
3012,301,2,90,90,True,False,
3013,301,1,151,151,True,False,
3014,301,1,134,134,False,False,
3014,301,2,139,139,True,False,133
3015,301,1,62,62,True,False,
3016,301,1,88,88,True,False,
3017,301,1,150,150,False,False,
3017,301,2,150,150,True,False,
3018,301,1,150,150,True,False,
3019,301,1,143,143,False,False,
3019,301,2,143,143,True,False,
3020,302,1,78,45,True,True,45 67
3021,302,1,37,37,False,False,
3021,302,2,37,37,True,False,
3022,302,1,40,40,True,False,39
3023,302,1,86,86,True,False,
3024,302,1,113,113,True,False,
3025,302,1,93,93,False,False,
3025,302,2,93,93,False,False,
3025,302,3,88,88,False,False,
3025,302,4,80,83,True,True,87 83
3026,302,1,33,33,False,False,45
3026,302,2,33,33,False,False,
3026,302,3,33,33,True,False,
3027,302,1,113,94,True,True,94
3028,302,1,144,144,False,False,
3028,302,2,136,136,False,False,
3028,302,3,141,137,True,True,137
3029,302,1,42,45,True,True,45
3030,303,1,75,75,False,False,
3030,303,2,95,95,True,False,
3031,303,1,146,146,False,False,
3031,303,2,154,154,True,False,
3032,303,1,144,144,True,False,
3033,303,1,113,113,False,False,
3033,303,2,113,113,True,False,
3034,303,1,141,141,True,False,
3035,303,1,21,21,False,False,
3035,303,2,21,21,False,False,
3035,303,3,21,21,False,False,
3035,303,4,21,21,True,False,
3036,303,1,151,151,False,False,
3036,303,2,151,151,False,False,
3036,303,3,132,132,True,False,
3037,303,1,71,71,False,False,
3037,303,2,71,71,False,False,
3037,303,3,71,71,False,False,
3037,303,4,71,71,True,False,
3038,303,1,132,132,True,False,
3039,303,1,68,68,True,False,
3040,304,1,54,54,False,False,71
3040,304,2,63,63,False,False,56
3040,304,3,71,71,False,False,
3040,304,4,70,70,True,False,
3041,304,1,63,63,False,False,
3041,304,2,44,44,True,False,64
3042,304,1,111,111,False,False,86
3042,304,2,78,105,True,True,104 105 98 82
3043,304,1,93,93,False,False,
3043,304,2,95,95,True,False,
3044,304,1,11,11,False,False,
3044,304,2,6,6,False,False,
3044,304,3,6,6,False,False,
3044,304,4,11,11,False,False,
3044,304,5,20,20,True,False,
3045,304,1,75,59,True,True,39 59 66
3046,304,1,82,82,True,False,
3047,304,1,25,25,True,False,
3048,304,1,43,43,True,False,
3049,304,1,81,81,True,False,
3050,305,1,50,66,True,True,66
3051,305,1,16,16,False,False,
3051,305,2,7,7,False,False,
3051,305,3,7,7,True,False,
3052,305,1,102,102,True,False,
3053,305,1,9,12,True,True,12
3054,305,1,144,144,False,False,113 125
3054,305,2,144,144,True,False,
3055,305,1,132,132,False,False,
3055,305,2,117,117,True,False,
3056,305,1,45,45,False,False,59 50
3056,305,2,67,67,True,False,51
3057,305,1,95,95,True,False,
3058,305,1,104,104,True,False,
3059,305,1,39,39,False,False,
3059,305,2,31,31,False,False,
3059,305,3,40,40,False,False,
3059,305,4,40,40,True,False,
3060,306,1,58,58,True,False,
3061,306,1,59,59,True,False,
3062,306,1,19,19,False,False,
3062,306,2,19,19,True,False,
3063,306,1,122,122,False,False,
3063,306,2,122,122,True,False,
3064,306,1,99,99,True,False,
3065,306,1,73,73,True,False,
3066,306,1,27,27,True,False,33
3067,306,1,12,12,False,False,
3067,306,2,18,18,True,False,
3068,306,1,75,75,True,False,
3069,306,1,52,52,True,False,
3070,307,1,116,116,False,False,
3070,307,2,115,115,True,False,
3071,307,1,102,102,True,False,
3072,307,1,0,0,True,False,
3073,307,1,58,58,True,False,
3074,307,1,151,151,False,False,
3074,307,2,152,152,False,False,
3074,307,3,143,143,False,False,
3074,307,4,152,152,False,False,
3074,307,5,127,143,True,True,143
3075,307,1,134,134,True,False,
3076,307,1,131,131,False,False,
3076,307,2,142,142,False,False,
3076,307,3,142,142,False,False,
3076,307,4,142,142,False,False,
3076,307,5,131,131,True,False,
3077,307,1,134,134,True,False,
3078,307,1,106,106,True,False,
3079,307,1,141,141,True,False,
3080,308,1,97,97,False,False,
3080,308,2,104,104,False,False,
3080,308,3,103,103,True,False,
3081,308,1,123,123,True,False,
3082,308,1,61,61,True,False,
3083,308,1,76,76,False,False,
3083,308,2,74,74,True,False,
3084,308,1,104,104,True,False,
3085,308,1,10,10,False,False,
3085,308,2,10,10,True,False,
3086,308,1,68,32,True,True,32 45
3087,308,1,149,149,False,False,
3087,308,2,144,144,True,False,
3088,308,1,122,122,True,False,134
3089,308,1,113,125,True,True,125
3090,309,1,96,96,False,False,90
3090,309,2,101,101,True,False,100
3091,309,1,148,148,False,False,
3091,309,2,154,154,False,False,
3091,309,3,148,148,True,False,
3092,309,1,11,11,True,False,
3093,309,1,133,133,False,False,
3093,309,2,154,154,True,False,
3094,309,1,128,128,False,False,
3094,309,2,128,128,True,False,
3095,309,1,123,123,False,False,
3095,309,2,123,123,False,False,
3095,309,3,133,133,True,False,
3096,309,1,90,90,True,False,
3097,309,1,84,82,True,True,82 83
3098,309,1,76,76,True,False,
3099,309,1,98,98,False,False,
3099,309,2,98,98,False,False,
3099,309,3,104,104,True,False,
3100,310,1,26,26,True,False,
3101,310,1,107,107,True,False,
3102,310,1,142,142,False,False,
3102,310,2,138,138,True,False,
3103,310,1,65,65,False,False,
3103,310,2,72,72,False,False,
3103,310,3,72,72,False,False,
3103,310,4,73,73,True,False,
3104,310,1,153,150,True,True,150
3105,310,1,86,86,False,False,
3105,310,2,86,86,False,False,
3105,310,3,59,59,True,False,
3106,310,1,47,47,True,False,
3107,310,1,154,154,False,False,
3107,310,2,134,134,False,False,
3107,310,3,134,134,False,False,
3107,310,4,154,154,True,False,
3108,310,1,86,86,False,False,
3108,310,2,86,86,True,False,
3109,310,1,56,56,True,False,
3110,311,1,114,114,True,False,
3111,311,1,99,99,True,False,
3112,311,1,51,51,False,False,
3112,311,2,51,51,False,False,
3112,311,3,51,51,False,False,
3112,311,4,68,60,True,True,60
3113,311,1,101,101,True,False,85
3114,311,1,36,36,True,False,
3115,311,1,90,90,False,False,
3115,311,2,90,90,True,False,
3116,311,1,8,8,False,False,
3116,311,2,17,17,False,False,
3116,311,3,8,8,True,False,
3117,311,1,104,104,False,False,
3117,311,2,104,104,True,False,
3118,311,1,42,42,False,False,
3118,311,2,32,41,True,True,41
3119,311,1,62,62,True,False,
3120,312,1,97,97,True,False,
3121,312,1,43,43,False,False,46
3121,312,2,43,43,False,False,
3121,312,3,43,43,False,False,
3121,312,4,43,43,True,False,
3122,312,1,130,130,False,False,
3122,312,2,130,130,True,False,
3123,312,1,107,107,True,False,
3124,312,1,50,50,False,False,
3124,312,2,50,50,False,False,
3124,312,3,50,50,False,False,
3124,312,4,50,50,True,False,
3125,312,1,96,90,True,True,90
3126,312,1,59,73,True,True,73
3127,312,1,65,65,False,False,
3127,312,2,65,65,True,False,
3128,312,1,37,37,False,False,
3128,312,2,37,37,False,False,
3128,312,3,37,37,False,False,
3128,312,4,37,37,False,False,
3128,312,5,37,37,False,False,
3128,312,6,37,37,False,False,
3128,312,7,37,37,False,False,
3128,312,8,37,37,False,False,
3128,312,9,37,37,True,False,
3129,312,1,13,13,True,False,
3130,313,1,107,89,True,True,89
3131,313,1,30,30,True,False,
3132,313,1,154,154,False,False,
3132,313,2,154,154,False,False,
3132,313,3,154,154,False,False,
3132,313,4,154,154,True,False,
3133,313,1,99,99,True,False,
3134,313,1,137,137,False,False,
3134,313,2,137,137,True,False,
3135,313,1,90,101,True,True,101
3136,313,1,28,28,True,False,
3137,313,1,92,92,True,False,83 87
3138,313,1,104,104,True,False,
3139,313,1,143,143,False,False,
3139,313,2,77,103,True,True,103 97
3140,314,1,128,128,False,False,
3140,314,2,128,128,True,False,
3141,314,1,59,59,True,False,
3142,314,1,8,8,True,False,
3143,314,1,82,82,False,False,
3143,314,2,82,82,True,False,
3144,314,1,145,145,True,False,
3145,314,1,95,95,True,False,
3146,314,1,110,103,True,True,103
3147,314,1,66,66,False,False,
3147,314,2,68,67,True,True,67
3148,314,1,59,59,True,False,66
3149,314,1,111,111,False,False,104
3149,314,2,111,111,False,False,
3149,314,3,111,111,True,False,
3150,315,1,62,62,True,False,
3151,315,1,58,58,False,False,
3151,315,2,31,31,True,False,
3152,315,1,96,96,False,False,
3152,315,2,89,89,True,False,
3153,315,1,129,129,False,False,
3153,315,2,134,134,False,False,
3153,315,3,134,134,True,False,
3154,315,1,110,110,False,False,
3154,315,2,110,110,False,False,
3154,315,3,119,119,False,False,
3154,315,4,103,103,False,False,
3154,315,5,117,102,True,True,102 108
3155,315,1,82,82,True,False,
3156,315,1,118,118,True,False,109
3157,315,1,18,22,True,True,22
3158,315,1,98,98,False,False,
3158,315,2,98,98,True,False,
3159,315,1,97,97,False,False,
3159,315,2,110,110,True,False,
3160,316,1,2,2,True,False,
3161,316,1,119,119,False,False,
3161,316,2,127,127,True,False,
3162,316,1,133,133,False,False,
3162,316,2,133,133,False,False,
3162,316,3,147,147,False,False,
3162,316,4,133,133,False,False,
3162,316,5,147,147,True,False,
3163,316,1,40,40,False,False,
3163,316,2,41,41,True,False,
3164,316,1,81,81,False,False,
3164,316,2,79,79,False,False,80
3164,316,3,81,81,True,False,
3165,316,1,115,115,True,False,107
3166,316,1,3,3,True,False,
3167,316,1,81,81,True,False,
3168,316,1,2,2,True,False,
3169,316,1,32,32,False,False,
3169,316,2,58,58,True,False,41
3170,317,1,101,101,False,False,
3170,317,2,101,101,True,False,
3171,317,1,30,30,True,False,
3172,317,1,107,107,False,False,
3172,317,2,107,107,False,False,
3172,317,3,107,107,True,False,
3173,317,1,148,148,False,False,134
3173,317,2,148,148,False,False,
3173,317,3,148,148,False,False,
3173,317,4,148,148,False,False,
3173,317,5,148,148,False,False,
3173,317,6,148,148,False,False,
3173,317,7,148,148,False,False,
3173,317,8,111,111,False,False,
3173,317,9,111,111,False,False,
3173,317,10,111,111,False,False,
3173,317,11,112,112,True,False,
3174,317,1,75,75,True,False,
3175,317,1,112,91,True,True,91 106
3176,317,1,54,57,True,True,57
3177,317,1,90,90,True,False,
3178,317,1,128,128,True,False,
3179,317,1,64,71,True,True,71
3180,318,1,86,86,True,False,
3181,318,1,107,107,False,False,
3181,318,2,138,138,False,False,
3181,318,3,138,138,True,False,
3182,318,1,143,143,True,False,
3183,318,1,59,59,True,False,
3184,318,1,78,78,False,False,
3184,318,2,78,78,True,False,
3185,318,1,151,151,True,False,
3186,318,1,57,57,True,False,76 74
3187,318,1,61,61,True,False,
3188,318,1,49,49,False,False,
3188,318,2,49,49,False,False,
3188,318,3,56,56,False,False,54
3188,318,4,30,30,False,False,
3188,318,5,38,38,False,False,
3188,318,6,38,38,False,False,
3188,318,7,38,38,True,False,
3189,318,1,8,8,False,False,
3189,318,2,17,17,False,False,
3189,318,3,17,17,True,False,
3190,319,1,84,84,False,False,
3190,319,2,125,93,True,True,88 93 94
3191,319,1,50,50,True,False,66
3192,319,1,66,66,False,False,
3192,319,2,66,66,False,False,
3192,319,3,67,67,False,False,
3192,319,4,67,67,True,False,
3193,319,1,90,90,True,False,
3194,319,1,25,25,False,False,
3194,319,2,20,20,True,False,
3195,319,1,40,40,False,False,
3195,319,2,39,39,True,False,
3196,319,1,41,40,True,True,40
3197,319,1,126,126,False,False,
3197,319,2,126,126,False,False,
3197,319,3,126,126,True,False,
3198,319,1,119,119,True,False,
3199,319,1,90,90,False,False,
3199,319,2,70,70,False,False,
3199,319,3,70,70,False,False,
3199,319,4,54,62,True,True,62 56
3200,320,1,20,20,False,False,
3200,320,2,20,20,True,False,
3201,320,1,50,50,True,False,
3202,320,1,77,77,True,False,
3203,320,1,39,39,True,False,
3204,320,1,29,29,True,False,
3205,320,1,126,126,True,False,96
3206,320,1,19,19,False,False,
3206,320,2,12,12,True,False,
3207,320,1,3,3,False,False,
3207,320,2,7,7,False,False,
3207,320,3,7,7,False,False,
3207,320,4,3,3,True,False,
3208,320,1,5,5,True,False,
3209,320,1,49,49,False,False,
3209,320,2,64,64,False,False,
3209,320,3,56,56,True,False,
3210,321,1,7,7,False,False,
3210,321,2,33,15,True,True,15
3211,321,1,139,139,True,False,
3212,321,1,69,69,True,False,
3213,321,1,96,96,False,False,90
3213,321,2,96,96,True,False,
3214,321,1,56,56,False,False,
3214,321,2,37,54,True,True,54 49
3215,321,1,60,60,True,False,
3216,321,1,115,115,False,False,107
3216,321,2,107,107,False,False,
3216,321,3,107,107,False,False,
3216,321,4,115,115,True,False,
3217,321,1,113,113,False,False,
3217,321,2,114,114,False,False,
3217,321,3,113,113,False,False,
3217,321,4,114,114,False,False,
3217,321,5,113,113,True,False,
3218,321,1,29,37,True,True,37
3219,321,1,60,60,False,False,
3219,321,2,52,52,True,False,
3220,322,1,70,70,True,False,
3221,322,1,51,51,False,False,
3221,322,2,68,60,True,True,60
3222,322,1,59,59,True,False,
3223,322,1,95,95,False,False,
3223,322,2,113,114,True,True,114
3224,322,1,26,50,True,True,50
3225,322,1,89,89,True,False,
3226,322,1,24,38,True,True,38 37 29
3227,322,1,70,70,True,False,
3228,322,1,144,144,False,False,135
3228,322,2,136,136,True,False,
3229,322,1,135,135,True,False,
3230,323,1,61,61,False,False,
3230,323,2,61,61,True,False,
3231,323,1,84,84,False,False,81
3231,323,2,69,81,True,True,81
3232,323,1,13,13,True,False,
3233,323,1,64,64,False,False,
3233,323,2,64,64,True,False,
3234,323,1,45,45,False,False,
3234,323,2,45,45,False,False,
3234,323,3,45,45,False,False,
3234,323,4,51,51,False,False,
3234,323,5,51,51,False,False,
3234,323,6,45,45,True,False,
3235,323,1,3,3,False,False,
3235,323,2,3,3,False,False,
3235,323,3,3,3,False,False,
3235,323,4,2,2,True,False,
3236,323,1,63,63,False,False,
3236,323,2,63,63,True,False,
3237,323,1,99,99,False,False,
3237,323,2,107,107,True,False,
3238,323,1,80,80,True,False,
3239,323,1,53,53,False,False,
3239,323,2,53,53,False,False,
3239,323,3,53,53,False,False,
3239,323,4,53,53,True,False,
3240,324,1,78,78,False,False,
3240,324,2,78,78,False,False,
3240,324,3,78,78,True,False,
3241,324,1,127,86,True,True,86 97 103
3242,324,1,108,108,False,False,
3242,324,2,108,108,True,False,
3243,324,1,90,101,True,True,101
3244,324,1,98,98,False,False,
3244,324,2,98,98,False,False,
3244,324,3,98,98,False,False,
3244,324,4,98,98,True,False,
3245,324,1,74,85,True,True,85
3246,324,1,66,66,True,False,
3247,324,1,21,21,False,False,34
3247,324,2,21,21,False,False,
3247,324,3,35,35,False,False,
3247,324,4,35,35,False,False,
3247,324,5,28,28,False,False,
3247,324,6,28,28,False,False,
3247,324,7,28,28,False,False,
3247,324,8,28,28,False,False,
3247,324,9,28,28,True,False,
3248,324,1,51,51,False,False,
3248,324,2,51,51,False,False,
3248,324,3,51,51,False,False,
3248,324,4,45,45,False,False,
3248,324,5,27,27,True,False,33
3249,324,1,103,103,False,False,
3249,324,2,110,110,False,False,
3249,324,3,110,110,False,False,
3249,324,4,109,109,False,False,
3249,324,5,109,109,False,False,
3249,324,6,109,109,True,False,
3250,325,1,135,112,True,True,106 112
3251,325,1,40,50,True,True,66 50 41
3252,325,1,7,7,False,False,
3252,325,2,3,3,False,False,
3252,325,3,2,2,True,False,
3253,325,1,136,136,False,False,
3253,325,2,136,136,False,False,
3253,325,3,136,136,False,False,
3253,325,4,134,134,False,False,
3253,325,5,123,123,False,False,
3253,325,6,148,148,True,False,
3254,325,1,15,15,True,False,
3255,325,1,73,73,True,False,
3256,325,1,42,42,False,False,
3256,325,2,15,15,True,False,
3257,325,1,90,90,False,False,
3257,325,2,117,117,False,False,100
3257,325,3,108,108,False,False,
3257,325,4,90,101,True,True,101
3258,325,1,152,102,True,True,102 110 127
3259,325,1,97,97,True,False,
3260,326,1,89,89,True,False,
3261,326,1,13,13,False,False,
3261,326,2,13,13,True,False,
3262,326,1,103,77,True,True,77 97
3263,326,1,85,85,True,False,
3264,326,1,114,114,False,False,
3264,326,2,114,114,False,False,
3264,326,3,114,114,True,False,
3265,326,1,144,137,True,True,137
3266,326,1,47,47,True,False,
3267,326,1,82,79,True,True,79 78
3268,326,1,75,75,False,False,
3268,326,2,79,79,False,False,
3268,326,3,79,79,False,False,
3268,326,4,79,79,False,False,
3268,326,5,79,79,True,False,
3269,326,1,40,40,True,False,
3270,327,1,62,62,True,False,
3271,327,1,2,11,True,True,11
3272,327,1,27,27,True,False,
3273,327,1,109,109,False,False,
3273,327,2,110,110,False,False,
3273,327,3,132,132,True,False,
3274,327,1,107,107,False,False,
3274,327,2,96,96,False,False,
3274,327,3,99,99,True,False,
3275,327,1,78,78,True,False,
3276,327,1,51,51,False,False,
3276,327,2,51,51,False,False,
3276,327,3,52,52,True,False,
3277,327,1,13,13,False,False,
3277,327,2,23,24,True,True,24
3278,327,1,21,21,False,False,
3278,327,2,28,28,True,False,
3279,327,1,64,65,True,True,65
3280,328,1,63,63,True,False,
3281,328,1,153,153,True,False,145
3282,328,1,91,91,True,False,
3283,328,1,17,17,True,False,35 28 21
3284,328,1,66,66,False,False,
3284,328,2,66,66,False,False,
3284,328,3,45,50,True,True,50
3285,328,1,25,25,True,False,
3286,328,1,49,49,True,False,
3287,328,1,30,30,False,False,
3287,328,2,30,30,False,False,
3287,328,3,30,30,True,False,
3288,328,1,97,97,False,False,
3288,328,2,103,103,False,False,
3288,328,3,103,103,True,False,
3289,328,1,61,61,True,False,
3290,329,1,21,28,True,True,28
3291,329,1,151,151,False,False,
3291,329,2,143,143,False,False,
3291,329,3,151,151,False,False,
3291,329,4,151,151,True,False,
3292,329,1,7,7,False,False,
3292,329,2,4,4,True,False,
3293,329,1,7,7,True,False,
3294,329,1,22,22,False,False,
3294,329,2,16,17,True,True,17
3295,329,1,45,45,True,False,
3296,329,1,66,66,True,False,
3297,329,1,39,39,False,False,
3297,329,2,39,39,True,False,
3298,329,1,72,72,True,False,
3299,329,1,106,106,False,False,
3299,329,2,112,112,True,False,
3300,330,1,45,59,True,True,59 50
3301,330,1,115,115,True,False,
3302,330,1,35,46,True,True,46
3303,330,1,87,87,False,False,
3303,330,2,79,79,False,False,
3303,330,3,83,83,True,False,
3304,330,1,122,122,True,False,
3305,330,1,142,142,True,False,
3306,330,1,22,22,True,False,
3307,330,1,28,28,False,False,
3307,330,2,28,28,True,False,
3308,330,1,118,118,True,False,
3309,330,1,119,119,False,False,
3309,330,2,119,119,False,False,
3309,330,3,110,110,False,False,
3309,330,4,110,110,False,False,
3309,330,5,120,119,True,True,119
3310,331,1,39,39,True,False,
3311,331,1,49,49,False,False,
3311,331,2,49,49,False,False,
3311,331,3,49,49,False,False,
3311,331,4,54,54,False,False,
3311,331,5,49,49,False,False,
3311,331,6,49,49,False,False,
3311,331,7,49,49,False,False,
3311,331,8,49,49,False,False,
3311,331,9,54,54,True,False,
3312,331,1,60,60,True,False,
3313,331,1,104,98,True,True,98 105
3314,331,1,83,83,False,False,
3314,331,2,81,81,True,False,
3315,331,1,55,55,True,False,61
3316,331,1,143,143,False,False,
3316,331,2,146,146,False,False,
3316,331,3,146,146,True,False,
3317,331,1,75,79,True,True,79
3318,331,1,46,75,True,True,75 69 55
3319,331,1,144,144,False,False,
3319,331,2,144,144,False,False,
3319,331,3,148,148,False,False,
3319,331,4,148,148,False,False,
3319,331,5,148,148,False,False,
3319,331,6,148,148,False,False,
3319,331,7,154,154,True,False,
3320,332,1,70,70,False,False,
3320,332,2,62,62,True,False,
3321,332,1,84,84,True,False,
3322,332,1,2,2,True,False,
3323,332,1,75,75,False,False,
